purchase_id,product_id,name,qty,date_created
"03378994-d6a7-45e7-98ee-f5287d81ec9d","883ecf58-3504-4eca-bc8d-6f30aea70bbc","Kaffe","1","2016-09-21 10:13:13.137567+00"
"ac915334-617e-4108-9757-3fa3a5c9cf7d","883ecf58-3504-4eca-bc8d-6f30aea70bbc","Kaffe","1","2016-09-21 10:13:36.930899+00"
"ada4c95f-88b3-4d0b-8613-ddd7a5500c56","0507894c-17f8-430d-8d0b-c6eac5db9e80","Coca Cola Zero","1","2016-09-21 10:14:15.705467+00"
"d1b7513b-c335-46bc-9761-800df76bda10","0512ba48-f5e5-4dbc-a759-ecee6ab8e938","Dragster","1","2016-09-21 10:20:48.102784+00"
"d8c2ab0d-4ab2-4bc8-ad81-f0a4aa7dbf71","9bd75984-935e-4c1c-b5d0-4d59571fa6bf","Penne con Mozzarella","1","2016-09-21 10:22:49.177141+00"
"d8c2ab0d-4ab2-4bc8-ad81-f0a4aa7dbf71","35501c60-44f7-4fe5-8043-d51f2b78804f","Trocadero","1","2016-09-21 10:22:49.177141+00"
"60faff5d-ef47-4d60-beb7-f289e358a600","9bd75984-935e-4c1c-b5d0-4d59571fa6bf","Penne con Mozzarella","1","2016-09-21 10:23:41.443082+00"
"60faff5d-ef47-4d60-beb7-f289e358a600","0fd580bd-5a13-423b-bfea-538cad9d7a1a","Cola","1","2016-09-21 10:23:41.443082+00"
"4dac926b-88ec-46d9-9d20-394836d299bb","883ecf58-3504-4eca-bc8d-6f30aea70bbc","Kaffe","1","2016-09-21 10:23:56.985724+00"
"1193917f-11e2-40c1-88ee-dec4031a5de6","f1ef1728-4463-4531-a2cd-fe292fdea875","Billys Original","1","2016-09-21 10:24:11.743026+00"
"1a92543a-42d6-495c-a11f-e7c95833cd1b","9bd75984-935e-4c1c-b5d0-4d59571fa6bf","Penne con Mozzarella","1","2016-09-21 10:24:41.605426+00"
"f8a80c98-e177-476e-8a9b-9d6de9782ae8","73651a61-350a-49b6-bb7f-7a51810fc486","Bravo Apelsinjuice","2","2016-09-21 10:25:02.013434+00"
"9ce6e43b-108e-4595-be14-772731b6dc6d","10978db9-176d-40dd-94b1-98cf6b37ffeb","Dr Pepper","1","2016-09-21 10:26:52.016715+00"
"64af8af4-7a36-45e7-ad23-cdba992c41ea","f316c649-965f-4b3f-8846-3b8d7084b9c7","Billys Veggie","2","2016-09-21 10:28:04.12549+00"
"a5183b03-bd43-42aa-b49c-053f5c596d52","10978db9-176d-40dd-94b1-98cf6b37ffeb","Dr Pepper","1","2016-09-21 10:28:52.018624+00"
"e1635d52-a25a-44f6-980d-83acc858e6d0","0b9d8878-c181-490c-bfeb-86e2427cbbd6","Bounty","1","2016-09-21 10:29:24.946919+00"
"98cd434a-19e9-4a07-957c-dd1f3713a533","6dc02848-3333-4550-b7a8-9bb3f69a2a60","Twix","1","2016-09-21 10:29:42.303755+00"
"98cd434a-19e9-4a07-957c-dd1f3713a533","883ecf58-3504-4eca-bc8d-6f30aea70bbc","Kaffe","1","2016-09-21 10:29:42.303755+00"
"b846ed12-31fe-4ff0-bc89-bbd9928b2559","883ecf58-3504-4eca-bc8d-6f30aea70bbc","Kaffe","2","2016-09-21 10:32:04.159371+00"
"a13e9672-3076-43fd-a0e9-b68ae62f882c","d5b8e0b6-0393-48f5-b328-47ac58276067","Kolsyrat vatten naturell","1","2016-09-21 10:32:24.849677+00"
"769ea274-aaeb-440d-9155-0dedc4740efc","5a8962f7-a761-4616-a033-d81bf6979711","Loka Citron","1","2016-09-21 10:33:29.429678+00"
"a5afe634-c95d-4449-b8bb-9a2122136a3d","883ecf58-3504-4eca-bc8d-6f30aea70bbc","Kaffe","1","2016-09-21 10:34:30.42749+00"
"9f4d1c8a-3e9c-420a-994e-fc3a1d9c99ec","0507894c-17f8-430d-8d0b-c6eac5db9e80","Coca Cola Zero","1","2016-09-21 10:34:50.764411+00"
"713a781a-3880-448f-9b17-863fe2b2d4d1","73651a61-350a-49b6-bb7f-7a51810fc486","Bravo Apelsinjuice","1","2016-09-21 10:36:17.252584+00"
"95a38261-d393-4b12-afd8-d55bbe021ac5","e483463f-3613-4e98-95d6-e74eb39fee87","Powerking (sockerfri)","1","2016-09-21 10:44:27.172674+00"
"9acfa48d-340c-4c59-8809-c20ff166bb7b","dc310bca-27de-49ed-8ce4-4b5c68dbb725","Bestick","1","2016-09-21 10:46:05.668996+00"
"762c486b-d313-4de7-b180-069a6defbf54","f1ef1728-4463-4531-a2cd-fe292fdea875","Billys Original","1","2016-09-21 10:50:10.190295+00"
"e29d879b-5aed-46dc-a820-682a263b9fff","4cef2dbc-4ddd-407d-aa6a-9bc58f60724e","Billys Burning Pepper","1","2016-09-21 10:51:42.433125+00"
"5e0c9b4a-412d-4608-8dd1-459771d92342","8e8d50b3-237b-4b38-9222-677c81f13f8f","7up","1","2016-09-21 10:53:11.347526+00"
"5075dac0-efc2-41e6-a677-08eed4e605a7","883ecf58-3504-4eca-bc8d-6f30aea70bbc","Kaffe","1","2016-09-21 10:59:58.970777+00"
"fd34affd-e5f8-4fd2-85dd-d422cdff19e3","10978db9-176d-40dd-94b1-98cf6b37ffeb","Dr Pepper","1","2016-09-21 11:00:17.806271+00"
"215f0020-4a39-4b09-b9ac-e2b9c7050551","92e2f0d1-97be-457f-8337-9ecdf17d9f64","Powerking","1","2016-09-21 11:00:29.539125+00"
"215f0020-4a39-4b09-b9ac-e2b9c7050551","b4f39883-826a-4a15-832b-0e1ec140ccd6","Mountain Dew","1","2016-09-21 11:00:29.539125+00"
"9ce07461-3006-494e-8a6d-66f55aa46d0d","d5b8e0b6-0393-48f5-b328-47ac58276067","Kolsyrat vatten naturell","1","2016-09-21 11:00:57.520508+00"
"4858906c-493a-469c-a00b-fc7021492538","58b63442-7c62-47db-b157-50c4f80b3c17","Ostschnitzel","1","2016-09-21 11:02:18.722278+00"
"9bdf2ff9-0f18-4fa3-8c92-69da13cb1bd5","80ec2f45-5d7e-4829-ba90-e9ba5996b86b","Zingo Tropical","1","2016-09-21 11:03:37.67691+00"
"9bdf2ff9-0f18-4fa3-8c92-69da13cb1bd5","deadc60c-83fe-4238-94ab-6f0296ddef72","Delicato Pärlboll","1","2016-09-21 11:03:37.67691+00"
"9bdf2ff9-0f18-4fa3-8c92-69da13cb1bd5","d1e01ef8-c6d8-45d8-a7aa-d3a55d8bb63f","Banana skids","3","2016-09-21 11:03:37.67691+00"
"3b418050-89c7-4ab7-89c3-9eed8e0ad686","deadc60c-83fe-4238-94ab-6f0296ddef72","Delicato Pärlboll","1","2016-09-21 11:09:21.327709+00"
"1aa09634-4948-42b9-ac69-4d6edecfe508","0fd580bd-5a13-423b-bfea-538cad9d7a1a","Cola","1","2016-09-21 11:10:15.15096+00"
"520284a1-07b9-4fed-82a4-c91c770c9426","92e2f0d1-97be-457f-8337-9ecdf17d9f64","Powerking","1","2016-09-21 11:10:37.035611+00"
"ca4d8886-f4a2-4e01-86d3-a2958f06fd7e","92e2f0d1-97be-457f-8337-9ecdf17d9f64","Powerking","1","2016-09-21 11:11:34.78792+00"
"f7227b10-e290-4b22-8f88-9f76a3c30b2a","dc310bca-27de-49ed-8ce4-4b5c68dbb725","Bestick","1","2016-09-21 11:13:33.371018+00"
"1a1e4737-2c37-410b-a388-2d5706aafdd4","883ecf58-3504-4eca-bc8d-6f30aea70bbc","Kaffe","1","2016-09-21 11:13:50.273835+00"
"4af699e9-e5e3-4910-919a-07cf8c53b4a8","d5b8e0b6-0393-48f5-b328-47ac58276067","Kolsyrat vatten naturell","1","2016-09-21 11:15:09.503105+00"
"cba94fc3-f6f4-408d-b85f-f2f2edbee732","f1ef1728-4463-4531-a2cd-fe292fdea875","Billys Original","2","2016-09-21 11:15:31.603+00"
"cba94fc3-f6f4-408d-b85f-f2f2edbee732","b4f39883-826a-4a15-832b-0e1ec140ccd6","Mountain Dew","1","2016-09-21 11:15:31.603+00"
"51bcdce0-37f1-43b7-9686-e703b8068689","883ecf58-3504-4eca-bc8d-6f30aea70bbc","Kaffe","1","2016-09-21 11:45:33.087074+00"
"6ae11bf6-6c73-4476-9e24-25fd18235ead","c61c228d-5988-4a9a-b9a7-d19979e19f00","Snickers","1","2016-09-21 12:02:41.238603+00"
"6ae11bf6-6c73-4476-9e24-25fd18235ead","0fd580bd-5a13-423b-bfea-538cad9d7a1a","Cola","1","2016-09-21 12:02:41.238603+00"
"6ae11bf6-6c73-4476-9e24-25fd18235ead","deadc60c-83fe-4238-94ab-6f0296ddef72","Delicato Pärlboll","1","2016-09-21 12:02:41.238603+00"
"b8836ac7-52f7-4f0e-b903-43ac79cb7978","5afee442-bbd1-4fe3-8f85-9f6f750a82b0","Pepsi Max","1","2016-09-21 12:02:51.495669+00"
"18cf33c1-5711-4c1b-874f-101b11d3460c","92e2f0d1-97be-457f-8337-9ecdf17d9f64","Powerking","1","2016-09-21 12:04:15.132444+00"
"e766552b-980b-405f-9ecc-7b82036ede0a","883ecf58-3504-4eca-bc8d-6f30aea70bbc","Kaffe","1","2016-09-21 12:05:46.500773+00"
"02d5ef9a-a39f-4650-9ed3-18b981a2c7c4","5a8962f7-a761-4616-a033-d81bf6979711","Loka Citron","1","2016-09-21 12:06:35.539568+00"
"bac4fb11-92c0-4831-9c4d-16e71cacae6e","5afee442-bbd1-4fe3-8f85-9f6f750a82b0","Pepsi Max","1","2016-09-21 12:12:45.542175+00"
"79a71e77-fdbe-4f9b-a14a-920d9332116e","883ecf58-3504-4eca-bc8d-6f30aea70bbc","Kaffe","1","2016-09-21 12:20:31.376489+00"
"ea597e3c-53e2-4dda-b2fe-4e3593a2d8d0","883ecf58-3504-4eca-bc8d-6f30aea70bbc","Kaffe","1","2016-09-21 12:29:50.450972+00"
"8475b4a1-758d-443a-bcd5-3bd694b0e1ad","8a9f18a0-8036-48af-a488-ada08a6d10b5","Delicatoboll","1","2016-09-21 12:30:20.456961+00"
"8475b4a1-758d-443a-bcd5-3bd694b0e1ad","0b9d8878-c181-490c-bfeb-86e2427cbbd6","Bounty","1","2016-09-21 12:30:20.456961+00"
"8475b4a1-758d-443a-bcd5-3bd694b0e1ad","8e8d50b3-237b-4b38-9222-677c81f13f8f","7up","1","2016-09-21 12:30:20.456961+00"
"28fabb03-d1dd-4a64-8c35-192871f21f4d","92e2f0d1-97be-457f-8337-9ecdf17d9f64","Powerking","1","2016-09-21 12:32:21.668205+00"
"28fabb03-d1dd-4a64-8c35-192871f21f4d","0b9d8878-c181-490c-bfeb-86e2427cbbd6","Bounty","1","2016-09-21 12:32:21.668205+00"
"16dc34ef-ce74-458a-a54d-3c0c8eed9b4e","3085b194-ee07-4111-a9f0-dfc579764c8f","Loka Päron","1","2016-09-21 12:38:02.305912+00"
"9f166c67-8b46-4537-96f5-432e23ab448d","883ecf58-3504-4eca-bc8d-6f30aea70bbc","Kaffe","1","2016-09-21 12:38:10.431639+00"
"9161a95e-cb24-4cee-b93b-ae9a6d1aeec5","801f5a89-79ea-4ebe-8865-42db18ce532c","Te","1","2016-09-21 12:40:29.409336+00"
"2489b7a4-2d9d-404b-9e92-c8f1f8d01cdd","883ecf58-3504-4eca-bc8d-6f30aea70bbc","Kaffe","1","2016-09-21 12:59:59.758235+00"
"2489b7a4-2d9d-404b-9e92-c8f1f8d01cdd","0b9d8878-c181-490c-bfeb-86e2427cbbd6","Bounty","1","2016-09-21 12:59:59.758235+00"
"2489b7a4-2d9d-404b-9e92-c8f1f8d01cdd","6dc02848-3333-4550-b7a8-9bb3f69a2a60","Twix","1","2016-09-21 12:59:59.758235+00"
"f30a0219-0ad3-4da6-827f-43c38d33725f","92e2f0d1-97be-457f-8337-9ecdf17d9f64","Powerking","1","2016-09-21 13:01:31.651269+00"
"cc3b7f7e-eec3-4e29-840f-78f15575bc02","10978db9-176d-40dd-94b1-98cf6b37ffeb","Dr Pepper","1","2016-09-21 13:04:11.983227+00"
"7b1f14fc-ddc7-4b9f-ba5e-f7235665ab62","dc310bca-27de-49ed-8ce4-4b5c68dbb725","Bestick","1","2016-09-21 13:04:40.093383+00"
"7b1f14fc-ddc7-4b9f-ba5e-f7235665ab62","10978db9-176d-40dd-94b1-98cf6b37ffeb","Dr Pepper","1","2016-09-21 13:04:40.093383+00"
"066588b3-67f7-49fa-9836-f634997701b2","5afee442-bbd1-4fe3-8f85-9f6f750a82b0","Pepsi Max","1","2016-09-21 13:06:59.351309+00"
"aa674592-d5c6-48fa-826b-8e9399e02138","5afee442-bbd1-4fe3-8f85-9f6f750a82b0","Pepsi Max","1","2016-09-21 13:07:46.709205+00"
"3f905384-3b99-46dc-bafb-94a3722ee67e","b4f39883-826a-4a15-832b-0e1ec140ccd6","Mountain Dew","1","2016-09-21 13:10:03.094193+00"
"84533503-0f42-4b22-8dab-3df5fdc19e78","c6ca8037-2b26-4c84-bf20-6970646bd35f","Risifrutti Hallon","1","2016-09-21 13:11:28.244298+00"
"80278de4-ac77-4c5c-af02-0c560f7bb9d4","0b9d8878-c181-490c-bfeb-86e2427cbbd6","Bounty","1","2016-09-21 13:12:32.829803+00"
"0353c8b3-c67b-4395-bf81-516ab8491ab2","c6ca8037-2b26-4c84-bf20-6970646bd35f","Risifrutti Hallon","1","2016-09-21 13:12:45.439798+00"
"5252ec6c-d1ba-4fc3-af14-1e070226a285","4cef2dbc-4ddd-407d-aa6a-9bc58f60724e","Billys Burning Pepper","1","2016-09-21 13:14:47.342821+00"
"4a491611-6b17-4f52-b381-3680fb873e6b","92e2f0d1-97be-457f-8337-9ecdf17d9f64","Powerking","1","2016-09-21 13:16:21.069718+00"
"552120f1-1e5e-4b7c-97cf-154b8c5034f7","6dc02848-3333-4550-b7a8-9bb3f69a2a60","Twix","1","2016-09-21 13:18:31.651982+00"
"dc166321-b1b1-4d7b-b7c4-cf67201c1ea7","dc310bca-27de-49ed-8ce4-4b5c68dbb725","Bestick","1","2016-09-21 13:20:09.851603+00"
"7396812a-d971-4168-bd7a-4557b4dfdb07","92e2f0d1-97be-457f-8337-9ecdf17d9f64","Powerking","1","2016-09-21 13:21:04.812894+00"
"2b67b0f7-072c-4d95-a369-6c2828d5b341","0507894c-17f8-430d-8d0b-c6eac5db9e80","Coca Cola Zero","1","2016-09-21 13:24:56.731752+00"
"9444010d-81ee-49cb-b57e-1e02ca8c5b74","883ecf58-3504-4eca-bc8d-6f30aea70bbc","Kaffe","1","2016-09-21 13:25:54.622798+00"
"17184304-adaa-4b02-b832-a7b8c13868dc","883ecf58-3504-4eca-bc8d-6f30aea70bbc","Kaffe","3","2016-09-21 13:26:31.854948+00"
"6865064d-2304-4095-925c-fdae52f9e132","883ecf58-3504-4eca-bc8d-6f30aea70bbc","Kaffe","1","2016-09-21 13:26:48.833802+00"
"6865064d-2304-4095-925c-fdae52f9e132","deadc60c-83fe-4238-94ab-6f0296ddef72","Delicato Pärlboll","1","2016-09-21 13:26:48.833802+00"
"2ad92d9a-0a5f-4841-8d9d-d0afd4e1e450","6dc02848-3333-4550-b7a8-9bb3f69a2a60","Twix","2","2016-09-21 13:27:14.288663+00"
"256a3517-da49-4ef7-9cb9-361f58dca3b3","e483463f-3613-4e98-95d6-e74eb39fee87","Powerking (sockerfri)","1","2016-09-21 13:27:57.927977+00"
"def62087-8ca2-4b2c-b180-21f6550f52c9","9bd75984-935e-4c1c-b5d0-4d59571fa6bf","Penne con Mozzarella","1","2016-09-21 13:29:35.98631+00"
"e63a35cb-72aa-49d4-95b4-079f825ee624","92e2f0d1-97be-457f-8337-9ecdf17d9f64","Powerking","1","2016-09-21 13:33:22.943514+00"
"285073c4-cac6-48f7-9ac1-aec6a9dc94b5","176ea65e-d25d-408f-9624-e752cb1eeff0","Gorbys Original","1","2016-09-21 13:59:05.930513+00"
"285073c4-cac6-48f7-9ac1-aec6a9dc94b5","f1ef1728-4463-4531-a2cd-fe292fdea875","Billys Original","1","2016-09-21 13:59:05.930513+00"
"060bc8e9-848b-4892-afe4-66782d34e14f","35501c60-44f7-4fe5-8043-d51f2b78804f","Trocadero","1","2016-09-21 14:00:23.779253+00"
"c7a0c014-9b0f-4188-9c45-0e3fd3280af2","883ecf58-3504-4eca-bc8d-6f30aea70bbc","Kaffe","1","2016-09-21 14:05:48.176915+00"
"c1613f06-5274-4a54-88e1-781c99a03f6d","8a9f18a0-8036-48af-a488-ada08a6d10b5","Delicatoboll","1","2016-09-21 14:06:05.651942+00"
"c1613f06-5274-4a54-88e1-781c99a03f6d","deadc60c-83fe-4238-94ab-6f0296ddef72","Delicato Pärlboll","1","2016-09-21 14:06:05.651942+00"
"a2b38f5e-43ba-4c67-97c9-eac3a9b49c10","5e9e1d0f-1f3c-4eec-a2cb-632bcbe96ba0","Zingo Apelsin","1","2016-09-21 14:09:56.649627+00"
"17116ad8-34c6-4e88-96f5-e08c9cf5f063","b4f39883-826a-4a15-832b-0e1ec140ccd6","Mountain Dew","1","2016-09-21 14:10:13.049509+00"
"17116ad8-34c6-4e88-96f5-e08c9cf5f063","880fb7d8-f3df-4537-be23-dd17b5b3aebb","Sandwich Cheese & Chives","1","2016-09-21 14:10:13.049509+00"
"17116ad8-34c6-4e88-96f5-e08c9cf5f063","c61c228d-5988-4a9a-b9a7-d19979e19f00","Snickers","1","2016-09-21 14:10:13.049509+00"
"f8048523-d817-42ef-b60c-5b46a9916675","0fd580bd-5a13-423b-bfea-538cad9d7a1a","Cola","1","2016-09-21 14:15:46.447747+00"
"f8048523-d817-42ef-b60c-5b46a9916675","0507894c-17f8-430d-8d0b-c6eac5db9e80","Coca Cola Zero","1","2016-09-21 14:15:46.447747+00"
"5a8eae08-24b8-4e43-af12-a2bd3810e134","883ecf58-3504-4eca-bc8d-6f30aea70bbc","Kaffe","1","2016-09-21 14:22:34.729589+00"
"cf7f9a09-724a-4523-b42a-7e29f4762308","b4f39883-826a-4a15-832b-0e1ec140ccd6","Mountain Dew","1","2016-09-21 14:26:08.313366+00"
"cf7f9a09-724a-4523-b42a-7e29f4762308","d0eb5d42-7989-4102-81dc-f8e75272c6d2","Mars","1","2016-09-21 14:26:08.313366+00"
"1b80c498-8f12-4de3-b5da-773b648e2af4","b4f39883-826a-4a15-832b-0e1ec140ccd6","Mountain Dew","1","2016-09-21 14:26:51.308065+00"
"0ab83680-ba52-409a-b359-ebf3643ea5f2","0b9d8878-c181-490c-bfeb-86e2427cbbd6","Bounty","1","2016-09-21 14:28:45.151603+00"
"0ab83680-ba52-409a-b359-ebf3643ea5f2","e483463f-3613-4e98-95d6-e74eb39fee87","Powerking (sockerfri)","1","2016-09-21 14:28:45.151603+00"
"b8c93624-9e1b-4692-b09e-965846a1f9bb","92e2f0d1-97be-457f-8337-9ecdf17d9f64","Powerking","1","2016-09-21 14:54:38.713052+00"
"b687394e-c6e5-4416-a4ac-bc192b2410e8","8035b16b-3659-40de-9d86-2ccc28905825","Zoo","1","2016-09-21 14:56:30.719343+00"
"b687394e-c6e5-4416-a4ac-bc192b2410e8","92e2f0d1-97be-457f-8337-9ecdf17d9f64","Powerking","1","2016-09-21 14:56:30.719343+00"
"7bd9d5d9-f768-4df3-8482-29ef2da31a06","0512ba48-f5e5-4dbc-a759-ecee6ab8e938","Dragster","1","2016-09-21 14:56:37.66473+00"
"a2dda170-bd3e-4d8a-92b2-fcce488772b1","0b9d8878-c181-490c-bfeb-86e2427cbbd6","Bounty","1","2016-09-21 14:58:13.12637+00"
"40023476-b6bb-4ea9-8295-c228d25ce752","c61c228d-5988-4a9a-b9a7-d19979e19f00","Snickers","1","2016-09-21 15:00:21.154686+00"
"42c82ed7-d4ad-46cd-8b00-65c2cb09651b","0b9d8878-c181-490c-bfeb-86e2427cbbd6","Bounty","1","2016-09-21 15:03:40.844358+00"
"085b2389-7fb1-4e0d-a22a-6a40e0451fcd","c6ca8037-2b26-4c84-bf20-6970646bd35f","Risifrutti Hallon","1","2016-09-21 15:06:31.056876+00"
"46db1b43-3958-4f3d-a5d7-34b67efbe38e","c61c228d-5988-4a9a-b9a7-d19979e19f00","Snickers","1","2016-09-21 15:06:44.987536+00"
"46db1b43-3958-4f3d-a5d7-34b67efbe38e","0507894c-17f8-430d-8d0b-c6eac5db9e80","Coca Cola Zero","1","2016-09-21 15:06:44.987536+00"
"46db1b43-3958-4f3d-a5d7-34b67efbe38e","af4602c4-9af7-4879-91cf-90fd1fff523b","Ahlgrens Bilar","1","2016-09-21 15:06:44.987536+00"
"6a30523c-cc18-4d2c-a989-132e9fd89319","8a9f18a0-8036-48af-a488-ada08a6d10b5","Delicatoboll","1","2016-09-21 15:07:13.336466+00"
"d2b187b4-8c07-4b33-9f4b-a275a697d09c","f316c649-965f-4b3f-8846-3b8d7084b9c7","Billys Veggie","2","2016-09-21 15:11:48.541175+00"
"cb05c723-3e8e-4663-aa29-908ebac7ffeb","4cef2dbc-4ddd-407d-aa6a-9bc58f60724e","Billys Burning Pepper","1","2016-09-21 15:13:55.360965+00"
"cb05c723-3e8e-4663-aa29-908ebac7ffeb","0fd580bd-5a13-423b-bfea-538cad9d7a1a","Cola","1","2016-09-21 15:13:55.360965+00"
"77d39447-aa61-44cd-8f4e-a0bef64fab0d","58b63442-7c62-47db-b157-50c4f80b3c17","Ostschnitzel","1","2016-09-21 15:19:33.117635+00"
"77d39447-aa61-44cd-8f4e-a0bef64fab0d","8e8d50b3-237b-4b38-9222-677c81f13f8f","7up","1","2016-09-21 15:19:33.117635+00"
"af248e8e-44d4-49fd-a705-e796384a8004","6dc02848-3333-4550-b7a8-9bb3f69a2a60","Twix","1","2016-09-21 15:20:26.948713+00"
"af248e8e-44d4-49fd-a705-e796384a8004","f316c649-965f-4b3f-8846-3b8d7084b9c7","Billys Veggie","1","2016-09-21 15:20:26.948713+00"
"3f095acf-f1f9-4a39-b0b3-aff46327fa48","8035b16b-3659-40de-9d86-2ccc28905825","Zoo","1","2016-09-21 15:34:50.85396+00"
"7f2508b5-c8f6-4fd7-b13a-5425cb044c2b","8035b16b-3659-40de-9d86-2ccc28905825","Zoo","1","2016-09-21 15:40:43.409097+00"
"363b43a5-2181-4361-84d4-3ebbf69d380b","8035b16b-3659-40de-9d86-2ccc28905825","Zoo","1","2016-09-21 15:48:08.56063+00"
"26e9fec2-ae06-401c-84f7-d2f1de549203","880fb7d8-f3df-4537-be23-dd17b5b3aebb","Sandwich Cheese & Chives","1","2016-09-21 16:35:27.284501+00"
"26e9fec2-ae06-401c-84f7-d2f1de549203","deadc60c-83fe-4238-94ab-6f0296ddef72","Delicato Pärlboll","1","2016-09-21 16:35:27.284501+00"
"b9bfa49e-8bce-4914-8948-f1b7eea35d74","880fb7d8-f3df-4537-be23-dd17b5b3aebb","Sandwich Cheese & Chives","1","2016-09-21 16:36:20.526444+00"
"b9bfa49e-8bce-4914-8948-f1b7eea35d74","eb3c2e3b-a35c-404c-a217-59ba5aeae325","Spröda & Saltade","1","2016-09-21 16:36:20.526444+00"
"986c3ae1-5bfc-43f2-9cbf-561cdd94db60","5e9e1d0f-1f3c-4eec-a2cb-632bcbe96ba0","Zingo Apelsin","1","2016-09-21 16:37:21.858964+00"
"881203a6-efd6-49de-ac5b-9acbac65b46f","0507894c-17f8-430d-8d0b-c6eac5db9e80","Coca Cola Zero","1","2016-09-21 16:43:16.738803+00"
"c15dd972-e591-40d4-aed3-a8f69f810aab","dc310bca-27de-49ed-8ce4-4b5c68dbb725","Bestick","1","2016-09-21 16:47:34.599092+00"
"6d6aa726-6ce5-4807-b0cb-6f7b3722c76d","0fd580bd-5a13-423b-bfea-538cad9d7a1a","Cola","1","2016-09-21 16:48:12.810977+00"
"6d6aa726-6ce5-4807-b0cb-6f7b3722c76d","dc310bca-27de-49ed-8ce4-4b5c68dbb725","Bestick","1","2016-09-21 16:48:12.810977+00"
"17cf203d-2f82-41d4-ad4a-d62cc4eeac46","92e2f0d1-97be-457f-8337-9ecdf17d9f64","Powerking","1","2016-09-21 16:49:09.926783+00"
"4952928b-fece-424f-94aa-1944725ccdcd","5a8962f7-a761-4616-a033-d81bf6979711","Loka Citron","1","2016-09-21 16:49:33.681824+00"
"ddd6696e-7f0f-4543-908e-74dd18f6f021","0fd580bd-5a13-423b-bfea-538cad9d7a1a","Cola","1","2016-09-21 16:51:06.768169+00"
"a9c445c0-1c0e-49f6-95e4-93f50e5cfe3d","f8e07130-913c-4141-9768-1d4d76fcd3c9","Havssalt, Lime & Koriander","1","2016-09-21 17:00:59.982339+00"
"54f8227a-49be-4244-ade9-da62440e7c72","be78bcd2-dbc1-472f-8fff-c88e3be61ce7","Kolsyrat vatten citron","1","2016-09-21 17:05:02.40587+00"
"54f8227a-49be-4244-ade9-da62440e7c72","92e2f0d1-97be-457f-8337-9ecdf17d9f64","Powerking","1","2016-09-21 17:05:02.40587+00"
"54f8227a-49be-4244-ade9-da62440e7c72","0512ba48-f5e5-4dbc-a759-ecee6ab8e938","Dragster","1","2016-09-21 17:05:02.40587+00"
"85a231a5-4c9a-45b9-ab91-45078cdae8db","d1e01ef8-c6d8-45d8-a7aa-d3a55d8bb63f","Banana skids","4","2016-09-21 18:28:40.024793+00"
"9b5e0e5a-df14-45fc-b15f-b1b567d263fa","0fd580bd-5a13-423b-bfea-538cad9d7a1a","Cola","1","2016-09-21 18:57:26.104817+00"
"4da284f0-60da-42f0-a28b-b8ae2680ddf2","c61c228d-5988-4a9a-b9a7-d19979e19f00","Snickers","1","2016-09-21 19:01:39.01115+00"
"4da284f0-60da-42f0-a28b-b8ae2680ddf2","0fd580bd-5a13-423b-bfea-538cad9d7a1a","Cola","1","2016-09-21 19:01:39.01115+00"
"8d05b8c7-37f7-4b95-98fb-cb6869c8523b","10978db9-176d-40dd-94b1-98cf6b37ffeb","Dr Pepper","1","2016-09-21 19:26:02.71561+00"
"288fe20f-c6e1-4b38-8a0b-a515bcac216c","35501c60-44f7-4fe5-8043-d51f2b78804f","Trocadero","1","2016-09-21 19:35:21.498281+00"
"7172d36b-fd41-4aac-b319-ac105c02f881","883ecf58-3504-4eca-bc8d-6f30aea70bbc","Kaffe","1","2016-09-22 06:16:04.649463+00"
"79e77892-188b-4bdd-b73b-07c03873187d","883ecf58-3504-4eca-bc8d-6f30aea70bbc","Kaffe","1","2016-09-22 07:43:16.438615+00"
"e88b50e6-b961-4e3e-b0b7-0491f8c06f76","883ecf58-3504-4eca-bc8d-6f30aea70bbc","Kaffe","1","2016-09-22 08:03:58.739608+00"
"a4930eea-493d-4a6b-b603-ba46f8058ca0","883ecf58-3504-4eca-bc8d-6f30aea70bbc","Kaffe","2","2016-09-22 08:04:09.274063+00"
"08521ef5-372f-4c27-83af-1b42d6a16a98","883ecf58-3504-4eca-bc8d-6f30aea70bbc","Kaffe","1","2016-09-22 08:42:03.142275+00"
"08521ef5-372f-4c27-83af-1b42d6a16a98","801f5a89-79ea-4ebe-8865-42db18ce532c","Te","1","2016-09-22 08:42:03.142275+00"
"19539a10-b69a-4ba0-9472-e33405a64088","801f5a89-79ea-4ebe-8865-42db18ce532c","Te","1","2016-09-22 08:42:14.008498+00"
"19539a10-b69a-4ba0-9472-e33405a64088","883ecf58-3504-4eca-bc8d-6f30aea70bbc","Kaffe","1","2016-09-22 08:42:14.008498+00"
"9f14fe6d-6c81-4384-abc1-34e9ea2ea276","883ecf58-3504-4eca-bc8d-6f30aea70bbc","Kaffe","1","2016-09-22 08:59:32.294082+00"
"6ff3cc43-e137-4dbb-b028-fdb1d18d5f24","883ecf58-3504-4eca-bc8d-6f30aea70bbc","Kaffe","2","2016-09-22 09:05:27.723403+00"
"0def220b-d83e-4902-8857-05e9b9dbdb65","9bd75984-935e-4c1c-b5d0-4d59571fa6bf","Penne con Mozzarella","1","2016-09-22 09:38:31.503705+00"
